Id,Lat,Lon,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
34157,4.454732115669779,6.890887312921473,Nigeria,Ogun,Ijebu East,AJEBANDELE,3408.3087950000,5533,597,568,70.000000000000000,141,206,400,209,mini-grid,mini-grid,intercon,32620
34159,3.371454312023916,6.885509434257654,Nigeria,Ogun,Obafemi-Owode,MOKOLOKI,2698.4744880000,5535,658,450,48.000000000000000,146,106,264,184,none,mini-grid,intercon,11250
34161,4.065347348893584,6.906089448280932,Nigeria,Ogun,Ijebu North East,IMEWIRO/ODODEYO/IMOMO,14712.3243500000,5537,690,2452,60.200000000000003,722,848,1600,1057,mini-grid,intercon,intercon,8660
34162,3.099220696547606,6.895811147503466,Nigeria,Ogun,Egbado South,ASA/YOBO,1039.5341820000,5538,634,173,63.299999999999997,69,86,176,85,none,none,grid,2550
34165,3.147552015505342,6.897251127979533,Nigeria,Ogun,Ewekoro,PAPALANTO,1516.6974130000,5541,643,253,71.400000000000006,98,126,368,123,none,grid,grid,4200
34167,2.897376133526972,6.900080036462628,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,3842.8681660000,5543,604,640,66.099999999999994,149,188,360,221,none,grid,grid,7960
34169,3.768817637558192,6.912391992001821,Nigeria,Ogun,Odogbolu,OKUN-OWA,1329.2404300000,5545,681,222,48.899999999999999,92,78,160,113,none,grid,grid,12020
34178,3.453572941040038,6.91799221090066,Nigeria,Ogun,Obafemi-Owode,OWODE,772.5677070000,5554,664,129,63.600000000000001,52,78,144,63,none,mini-grid,intercon,8650
34180,3.320773665124938,6.936232074836903,Nigeria,Ogun,Obafemi-Owode,ITORI,19301.0209000000,5556,652,3217,63.200000000000003,1025,1158,2296,1375,mini-grid,intercon,intercon,8590
34184,2.779096013067137,6.919165594703049,Nigeria,Ogun,Egbado North,OHUNBE,1401.6669920000,5560,607,234,68.599999999999994,60,68,144,78,none,none,grid,9540
34185,3.092423156401345,6.924222202922401,Nigeria,Ogun,Ewekoro,ASA/YOBO,928.7641466000,5561,634,155,64.099999999999994,55,92,160,72,none,mini-grid,intercon,6040
34186,3.723211830228768,6.934237208653375,Nigeria,Ogun,Remo North,ILARA,2808.0455240000,5562,681,468,66.000000000000000,187,232,560,241,mini-grid,intercon,intercon,6330
34190,2.743931590525015,6.931986926885001,Nigeria,Ogun,Egbado North,OHUNBE,2956.7078790000,5566,607,493,69.000000000000000,153,186,432,202,mini-grid,mini-grid,intercon,15070
34194,2.723502122525022,6.94913786890055,Nigeria,Ogun,Egbado North,OHUNBE,2198.3591720000,5570,607,366,68.799999999999997,94,104,216,138,none,mini-grid,intercon,17290
34195,3.721758391519243,6.96444174992568,Nigeria,Ogun,Remo North,AKAKA,4300.5747690000,5571,681,717,58.399999999999999,279,342,624,370,mini-grid,intercon,intercon,5390
34199,3.124886891735895,6.968478289287041,Nigeria,Ogun,Ewekoro,ELERE/ONIGBEDU,1946.9963990000,5575,639,324,60.399999999999999,130,156,320,160,none,none,grid,4410
34201,4.450468941877033,6.98844538124401,Nigeria,Ogun,Ijebu East,OSUN,2982.5478450000,5577,597,497,68.000000000000000,124,136,312,178,none,none,grid,41620
34202,3.650156452445418,6.98750915112342,Nigeria,Ogun,Obafemi-Owode,IPARA,1577.8880710000,5578,678,263,60.799999999999997,101,130,232,127,none,grid,grid,7100
34207,2.800300884622489,7.019923516605008,Nigeria,Ogun,Egbado North,OHUNBE,8461.1265830000,5583,598,1410,66.200000000000003,343,402,752,509,mini-grid,intercon,intercon,15460
34219,3.781368347446161,7.066365925388497,Nigeria,Ogun,Remo North,ORILE-OKO,2759.3405750000,5595,679,460,64.400000000000006,156,204,392,202,mini-grid,mini-grid,intercon,11120
34221,3.908410211700195,7.080612335301014,Nigeria,Ogun,Ijebu North,MAMU/ETIRI,4413.7598890000,5597,686,736,47.899999999999999,222,166,392,324,mini-grid,mini-grid,intercon,17090
34228,2.87756193601512,7.10805576124959,Nigeria,Ogun,Egbado North,IGUA,2577.5335260000,5604,673,430,62.299999999999997,127,154,288,177,none,mini-grid,intercon,8410
34229,3.61436139333171,7.113975440796506,Nigeria,Ogun,Obafemi-Owode,OBAFEMI,4545.8318550000,5605,672,758,63.899999999999999,249,344,568,316,mini-grid,intercon,intercon,11990
34230,4.161745833263892,7.126995461369706,Nigeria,Ogun,Ijebu North,ANLUGBUA,9370.6300480000,5606,689,1562,66.900000000000006,394,492,888,554,mini-grid,mini-grid,intercon,30260
34233,2.924193262188292,7.125401146346517,Nigeria,Ogun,Egbado North,IGUA,4043.1063080000,5609,673,674,68.299999999999997,173,202,400,243,mini-grid,mini-grid,intercon,14460
34235,2.857033127313669,7.144115613558173,Nigeria,Ogun,Egbado North,IJOUN,22362.7660800000,5611,673,3727,62.500000000000000,1457,1882,3776,1836,mini-grid,mini-grid,intercon,13660
34236,3.240933454076006,7.143017716763358,Nigeria,Ogun,Abeokuta North,IBARA ORILE/ONISASA,2295.1552890000,5612,649,383,64.200000000000003,172,224,448,201,mini-grid,intercon,intercon,9790
34238,3.751350544222818,7.149595204926001,Nigeria,Ogun,Odeda,ALAPAKO-ONI,2662.7412460000,5614,682,444,52.399999999999999,165,168,352,223,none,grid,grid,6390
34239,3.190500690274659,7.147387224691245,Nigeria,Ogun,Abeokuta North,ISAGA ILEWO,2517.8881220000,5615,649,420,64.299999999999997,136,188,368,183,mini-grid,intercon,intercon,9140
34244,2.904169334163273,7.186056028167723,Nigeria,Ogun,Egbado North,SUNWA,3012.0928970000,5620,673,502,65.400000000000006,154,172,432,202,none,mini-grid,intercon,18910
34250,2.827811294087537,7.194888816009462,Nigeria,Ogun,Egbado North,IJOUN,2228.1818740000,5626,673,371,61.600000000000001,120,132,256,154,none,mini-grid,intercon,20460
34254,2.973944575694361,7.213860535057577,Nigeria,Ogun,Egbado North,SUNWA,2458.2427180000,5630,609,410,63.600000000000001,125,152,304,173,none,mini-grid,intercon,8970
34256,3.616519395862915,7.225645946132492,Nigeria,Ogun,Odeda,ODEDA,3412.5691810000,5632,671,569,82.400000000000006,147,218,464,201,none,mini-grid,intercon,11590
34258,3.448581950306847,7.229421095971547,Nigeria,Ogun,Odeda,OSIELE,1261.0742540000,5634,665,210,64.099999999999994,81,106,216,100,none,grid,grid,3650
34260,3.659625545438463,7.24708235388588,Nigeria,Ogun,Odeda,ODEDA,1555.0408870000,5636,671,259,70.299999999999997,81,98,248,106,none,none,grid,10190
34263,3.291233115721994,7.255537360761735,Nigeria,Ogun,Odeda,OBETE,1269.2235430000,5639,657,212,64.099999999999994,65,80,152,91,none,none,grid,10770
34265,2.765657896303902,7.262593522350418,Nigeria,Ogun,Egbado North,IJOUN,2799.0735980000,5641,673,467,63.600000000000001,195,226,520,227,none,mini-grid,intercon,31120
34266,2.789992343936309,7.262361907276009,Nigeria,Ogun,Egbado North,IJOUN,1670.0713090000,5642,673,278,64.299999999999997,90,110,192,118,none,none,grid,20770
34269,3.722451390907588,7.284517979789691,Nigeria,Ogun,Odeda,ALAGBAGBA,1589.1239750000,5645,671,265,67.900000000000006,63,78,144,95,none,none,grid,14070
34273,3.297345604465034,7.299581173965948,Nigeria,Ogun,Odeda,OBETE,1405.6688950000,5649,657,234,65.799999999999997,70,86,176,100,none,none,grid,15290
34287,3.025575273997941,6.533700095146781,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO-ARAROMI,1491.1350970000,5663,617,249,59.299999999999997,97,118,224,125,none,mini-grid,intercon,8860
34314,3.063341384422999,7.332485149813871,Nigeria,Ogun,Abeokuta North,IMALA - IDIEMI,2087.5891370000,5690,631,348,66.000000000000000,85,106,208,124,none,grid,grid,7890
34338,3.111431716032963,6.632257055146097,Nigeria,Ogun,Ado-Odo/Ota,ATAN,1486.8747110000,5714,637,248,60.000000000000000,97,122,224,124,none,none,grid,4980
34341,3.076536430363137,6.709307462935364,Nigeria,Ogun,Ado-Odo/Ota,ATAN,1342.0215880000,5717,627,224,61.799999999999997,91,114,216,114,none,mini-grid,intercon,8650
34342,3.085322971135425,6.684835325333429,Nigeria,Ogun,Ado-Odo/Ota,ATAN,1065.0964980000,5718,627,178,66.299999999999997,71,90,200,91,none,none,grid,5550
34346,3.133566395427946,6.65683024122544,Nigeria,Ogun,Ado-Odo/Ota,IJU,1141.7834460000,5722,642,190,63.700000000000003,72,96,192,97,none,none,grid,6010
34348,3.155527654757019,6.637690198668763,Nigeria,Ogun,Ado-Odo/Ota,IJU,1082.1380420000,5724,646,180,61.500000000000000,73,88,176,87,none,none,grid,7190
34350,3.146969780253752,6.709649807092208,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO,1056.5757260000,5726,641,176,60.200000000000003,67,84,168,84,none,none,grid,6580
34352,3.12292675828808,6.732110696478718,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO,1013.9718660000,5728,641,169,62.799999999999997,66,82,168,81,none,none,grid,7610
34355,3.195004959959789,6.725700610054807,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO,2726.6470360000,5731,641,454,64.299999999999997,176,216,504,225,none,mini-grid,intercon,8770
34357,2.925924008446531,6.56489267951401,Nigeria,Ogun,Ado-Odo/Ota,ERE,2142.9741540000,5733,608,357,62.000000000000000,148,174,336,187,none,grid,grid,5590
34360,2.90940435746028,6.545481179035168,Nigeria,Ogun,Ado-Odo/Ota,ERE,3229.3725830000,5736,608,538,59.700000000000003,228,256,464,272,none,grid,grid,7220
34361,2.899950174844084,6.536799540218365,Nigeria,Ogun,Ado-Odo/Ota,ERE,4703.4661370000,5737,608,784,70.599999999999994,243,328,792,319,mini-grid,intercon,intercon,7240
34363,2.960605402265426,6.560087664679049,Nigeria,Ogun,Ado-Odo/Ota,ERE,1516.6974130000,5739,611,253,60.500000000000000,104,118,232,128,none,grid,grid,4980
34364,2.997814193946909,6.529019108054682,Nigeria,Ogun,Ado-Odo/Ota,ERE,1491.1350970000,5740,617,249,60.200000000000003,99,118,240,118,none,none,grid,8720
34366,3.011767730389463,6.540736078770807,Nigeria,Ogun,Ado-Odo/Ota,ERE,1001.1907080000,5742,617,167,64.099999999999994,73,120,208,87,none,mini-grid,intercon,10770
34367,3.024019762348145,6.583592170370781,Nigeria,Ogun,Ado-Odo/Ota,ERE,1525.2181850000,5743,617,254,63.200000000000003,66,64,128,89,none,none,grid,6550
34368,2.998313485924144,6.591314037669581,Nigeria,Ogun,Ado-Odo/Ota,ERE,1849.0075210000,5744,619,308,60.399999999999999,87,112,200,124,none,grid,grid,4570
34386,3.067987863465814,6.578064933842618,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1895.8717670000,5762,630,316,58.799999999999997,129,144,272,156,none,grid,grid,3010
34387,3.050156053205501,6.581382576874048,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1069.3568840000,5763,617,178,64.400000000000006,73,96,176,88,none,none,grid,6420
34388,3.087200932151847,6.61779603312644,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1363.3235180000,5764,628,227,57.200000000000003,86,106,184,109,none,mini-grid,intercon,5840
34389,3.043374605371935,6.551806354582672,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1618.9466770000,5765,617,270,63.100000000000001,110,132,280,131,none,none,grid,5960
34392,3.103529817135792,6.616243186006535,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1094.9192000000,5768,628,182,47.500000000000000,71,58,136,88,none,none,grid,7770
34393,3.151001239455145,6.574575008878751,Nigeria,Ogun,Ado-Odo/Ota,AGBARA/EJILA AWORI,1146.0438320000,5769,644,191,52.799999999999997,75,68,168,94,none,grid,grid,5220
34405,3.061749048522858,7.310425039971704,Nigeria,Ogun,Abeokuta North,IDO FOI,1039.5341820000,5781,631,173,62.200000000000003,53,58,120,74,none,grid,grid,6340
34408,2.787420193979591,6.548646008314512,Nigeria,Ogun,Ipokia,TUBE,1968.2983290000,5784,684,328,62.500000000000000,126,158,328,150,none,grid,grid,3910
34413,3.109322315057818,7.057428332929092,Nigeria,Ogun,Egbado North,IBORO/JOGA,1226.9911660000,5789,635,204,63.799999999999997,65,74,152,83,none,none,grid,6160
34417,2.855664902024051,6.93598255556596,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,2684.0431760000,5793,598,447,65.099999999999994,176,218,496,225,none,grid,grid,7200
34418,2.864419107841633,6.972998771475608,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,996.9303225000,5794,598,166,63.299999999999997,50,62,112,70,none,grid,grid,11750
34421,2.79598856628135,6.886139442116855,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,1129.0022880000,5797,607,188,63.399999999999999,57,64,136,79,none,none,grid,7400
34441,3.026401358287052,7.016009388752644,Nigeria,Ogun,Egbado North,IBESE,1346.2819740000,5817,614,224,63.200000000000003,73,76,160,91,none,grid,grid,9320
34450,3.010136419630074,6.840841517756357,Nigeria,Ogun,Egbado South,IWOYE,967.1076206000,5826,621,161,62.100000000000001,51,58,112,67,none,none,grid,4820
34453,2.972949368694648,6.930809111118085,Nigeria,Ogun,Egbado North,IWOYE,1354.8027460000,5829,613,226,69.900000000000006,103,148,352,125,none,mini-grid,intercon,8400
34454,2.931769446330465,6.889371903697385,Nigeria,Ogun,Egbado South,IWOYE,2121.6722240000,5830,604,354,63.500000000000000,114,124,248,148,none,grid,grid,11890
34456,3.064330828445961,6.773627193982367,Nigeria,Ogun,Egbado South,IWOYE,1482.6143250000,5832,616,247,62.100000000000001,95,120,240,127,none,grid,grid,15650
34470,3.001800713174942,6.740926021886544,Nigeria,Ogun,Egbado South,ILOBI/ERINJA,1278.1157980000,5846,616,213,63.600000000000001,86,106,224,103,none,grid,grid,7570
34472,3.29359027486306,6.925414646239181,Nigeria,Ogun,Ewekoro,ITORI,1857.5282930000,5848,652,310,73.200000000000003,105,130,280,140,none,grid,grid,11760
34489,3.239195931822913,6.931586503070363,Nigeria,Ogun,Ewekoro,ITORI,1704.1543970000,5865,652,284,63.799999999999997,115,132,312,136,none,grid,grid,4870
34493,3.248837182368144,6.949091499192249,Nigeria,Ogun,Ewekoro,ITORI,1427.2293070000,5869,653,238,61.399999999999999,92,110,232,121,none,grid,grid,2670
34497,3.11263604985728,6.987856700492248,Nigeria,Ogun,Ewekoro,ELERE/ONIGBEDU,1133.2626740000,5873,639,189,59.399999999999999,76,90,160,91,none,mini-grid,intercon,7000
34498,3.099132978287572,7.012480069604738,Nigeria,Ogun,Ewekoro,ELERE/ONIGBEDU,5431.9921420000,5874,639,905,68.500000000000000,244,290,576,340,mini-grid,mini-grid,intercon,10200
34500,3.174547487316486,6.857097126749615,Nigeria,Ogun,Ewekoro,PAPALANTO,1043.7945680000,5876,648,174,60.299999999999997,69,84,152,89,none,grid,grid,5060
34505,3.261960766024453,6.986284825361851,Nigeria,Ogun,Ewekoro,WASIMI,1733.9770990000,5881,654,289,67.299999999999997,70,82,160,109,none,none,grid,6520
34510,3.204339460158513,7.021601384207131,Nigeria,Ogun,Ewekoro,MOSAN,950.0660766000,5886,650,158,63.799999999999997,50,56,112,65,none,grid,grid,3610
34526,3.333056409037889,6.796105004528096,Nigeria,Ogun,Ifo,SUNREN,1273.8554120000,5902,656,212,63.000000000000000,84,104,224,102,none,none,grid,16200
34527,3.288769832262679,6.87137301726679,Nigeria,Ogun,Ewekoro,SUNREN,1491.1350970000,5903,658,249,59.100000000000001,98,118,224,124,none,mini-grid,intercon,10060
34530,3.318596755038727,6.876271873247194,Nigeria,Ogun,Obafemi-Owode,SUNREN,1244.0327100000,5906,658,207,56.100000000000001,80,100,168,98,none,mini-grid,intercon,15090
34532,3.106802157467318,6.759025450621985,Nigeria,Ogun,Ifo,COKER,1772.3205730000,5908,638,295,59.200000000000003,121,128,272,148,none,grid,grid,14850
34533,3.149447659169298,6.764749557093644,Nigeria,Ogun,Ifo,COKER,1278.1157980000,5909,638,213,62.200000000000003,88,106,200,103,none,grid,grid,12970
34535,3.14029336234071,6.826666062225221,Nigeria,Ogun,Ifo,IBOGUN,1759.5394150000,5911,638,293,58.899999999999999,112,138,264,144,none,grid,grid,4360
34537,4.17254342070638,6.821740064092647,Nigeria,Ogun,Ijebu East,OWU,4141.0951860000,5913,693,690,62.600000000000001,220,250,488,280,mini-grid,mini-grid,intercon,9560
34538,4.135124529803827,6.832892079766278,Nigeria,Ogun,Ijebu East,OWU,1427.2293070000,5914,693,238,71.400000000000006,58,72,160,83,none,none,grid,9820
34563,4.031225379835027,7.11933449886351,Nigeria,Ogun,Ijebu North,OMEN,1316.4592720000,5939,689,219,63.299999999999997,65,82,168,97,none,none,grid,19300
34576,3.990419805570063,7.014550287896099,Nigeria,Ogun,Ijebu North,OMEN,1401.6669920000,5952,689,234,61.299999999999997,93,118,224,118,none,mini-grid,intercon,10500
34578,4.06235070927801,6.963880991605067,Nigeria,Ogun,Ijebu North,OSUN,1107.7003580000,5954,691,185,64.299999999999997,66,100,192,84,none,grid,grid,11320
34599,3.816515815495149,6.969427722411893,Nigeria,Ogun,Ijebu North,AKO-ONIGBAGBO/GELETE,1278.1157980000,5975,683,213,69.900000000000006,75,166,296,96,mini-grid,mini-grid,intercon,13070
34624,4.141408937327056,6.872881791662118,Nigeria,Ogun,Ijebu East,IMEWIRO/ODODEYO/IMOMO,1252.5534820000,6000,693,209,68.299999999999997,52,66,120,78,none,mini-grid,intercon,14780
34625,3.991446735267442,6.71456365476042,Nigeria,Ogun,Ijebu ode,ITAMAPAKO,2530.6692800000,6001,688,422,61.399999999999999,170,208,384,214,none,mini-grid,intercon,5330
34629,2.925226554243889,7.495675567025821,Nigeria,Ogun,Imeko-Afon,IMEKO,1695.6336250000,6005,605,283,65.000000000000000,68,78,152,98,none,none,grid,16830
34633,2.885991124802331,7.592418595126415,Nigeria,Ogun,Imeko-Afon,OKE AGBEDE/MORIWI/MATALE,1158.8249900000,6009,605,193,68.400000000000006,53,54,120,70,none,none,grid,19990
34638,2.784686468209198,7.372047955219045,Nigeria,Ogun,Egbado North,IDOFA,1482.6143250000,6014,651,247,68.900000000000006,60,76,144,89,none,grid,grid,7770
34645,2.93200802868683,7.387036574588604,Nigeria,Ogun,Egbado North,AFON,1252.5534820000,6021,612,209,65.200000000000003,52,58,112,88,none,grid,grid,9190
34647,2.955636065019074,7.495875423567219,Nigeria,Ogun,Imeko-Afon,OTAPELE,4763.1115410000,6023,605,794,65.400000000000006,188,264,472,288,mini-grid,mini-grid,intercon,13230
34648,2.947334487264187,7.472967645930308,Nigeria,Ogun,Imeko-Afon,OTAPELE,2317.6499800000,6024,605,386,64.000000000000000,94,106,200,137,none,none,grid,9820
34649,2.97149969584517,7.541391835065346,Nigeria,Ogun,Imeko-Afon,OTAPELE,1627.4674490000,6025,605,271,85.099999999999994,67,92,296,93,none,none,grid,22030
34653,2.853827132091209,7.361096924905019,Nigeria,Ogun,Egbado North,KAJOLA/AGBERIODO,1324.9800440000,6029,603,221,54.799999999999997,55,44,112,82,none,none,grid,13220
34656,2.889454419027179,7.376768051674297,Nigeria,Ogun,Egbado North,KAJOLA/AGBERIODO,1512.4370270000,6032,606,252,66.500000000000000,62,76,136,89,none,none,grid,9400
34658,2.895673887062623,7.32082472133636,Nigeria,Ogun,Egbado North,KAJOLA/AGBERIODO,1550.7805010000,6034,603,258,67.900000000000006,66,76,152,92,none,none,grid,16570
34662,2.979234060165611,7.471760650136184,Nigeria,Ogun,Imeko-Afon,OLORUNDA/GBOMO,1704.1543970000,6038,605,284,72.500000000000000,73,86,216,105,none,none,grid,9260
34663,2.98011894945681,7.495564174809583,Nigeria,Ogun,Imeko-Afon,OLORUNDA/GBOMO,1346.2819740000,6039,605,224,67.500000000000000,56,68,128,83,none,none,grid,12370
34664,2.991358904094358,7.4413942059661,Nigeria,Ogun,Imeko-Afon,OLORUNDA/GBOMO,2649.9600880000,6040,605,442,65.500000000000000,110,124,224,164,none,mini-grid,intercon,5550
34670,2.956925327041051,7.397710431294314,Nigeria,Ogun,Egbado North,IDI AYIN,1623.2070630000,6046,612,271,65.200000000000003,66,72,144,100,none,grid,grid,5990
34672,2.945108923012819,7.368818027616957,Nigeria,Ogun,Egbado North,IDI AYIN,1457.0520090000,6048,612,243,68.299999999999997,67,108,192,97,none,grid,grid,11050
34675,2.865413499052365,6.535060969163435,Nigeria,Ogun,Ipokia,IPOKIA  I,1486.8747110000,6051,602,248,66.700000000000003,76,90,200,105,none,none,grid,6010
