Id,Lat,Lon,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
31780,6.678359182781156,9.758304326400628,Nigeria,Niger,Shiroro,PINA,6134.6733660000,1300,331,1058,66.299999999999997,253,272,552,378,none,grid,grid,12610
31782,5.656786026574323,9.760937730602546,Nigeria,Niger,Mashegu,MASHEGU,1138.5415720000,1302,382,196,65.099999999999994,78,96,200,102,none,none,grid,6960
31788,6.770415622809601,9.789152097669719,Nigeria,Niger,Shiroro,EGWA/GWADA,1921.5891510000,1308,337,331,64.900000000000006,100,114,232,138,none,grid,grid,6890
31791,6.944662250607842,9.793832406220483,Nigeria,Niger,Muya,GUNI,4712.6973930000,1311,343,813,68.700000000000003,191,212,456,284,none,grid,grid,7600
31797,7.091923205987164,9.824259203169856,Nigeria,Niger,Muya,KABULA,2579.7334350000,1317,353,445,67.700000000000003,112,116,240,157,none,grid,grid,3320
31798,6.955758909931738,9.826289539429311,Nigeria,Niger,Muya,GUNI,2004.7869540000,1318,344,346,65.000000000000000,106,108,248,146,none,none,grid,9840
31807,4.640676536780656,9.845952673559252,Nigeria,Niger,Mashegu,KWATACHI,17241.4586600000,1327,367,2973,68.099999999999994,1255,1442,3584,1521,mini-grid,intercon,intercon,52840
31808,4.613217172164712,9.852792397946363,Nigeria,Niger,Magama,RIVERINE,8128.3221100000,1328,367,1401,61.899999999999999,539,610,1256,739,mini-grid,intercon,intercon,55900
31809,6.420070544036797,9.871124279750608,Nigeria,Niger,Rafi,MANTA,1873.5494220000,1329,454,323,74.700000000000003,76,96,216,112,none,mini-grid,intercon,24000
31810,6.43445022247777,9.872270742625361,Nigeria,Niger,Rafi,MANTA,5697.5118340000,1330,454,982,65.799999999999997,236,238,520,337,none,mini-grid,intercon,23110
31815,5.91411591799034,9.901167185701599,Nigeria,Niger,Wushishi,KASANGA,2075.3162830000,1335,395,358,70.500000000000000,83,98,208,127,none,none,grid,16520
31819,4.751577397502923,9.904041393768619,Nigeria,Niger,Mashegu,AUNA SOUTH,1623.7428320000,1339,367,280,62.600000000000001,86,90,184,111,none,grid,grid,37830
31820,4.55798590361644,9.907611160323697,Nigeria,Niger,Borgu,KARABONDE,4265.9279160000,1340,367,736,70.900000000000006,181,202,432,253,none,grid,grid,42030
31824,5.636409087481322,9.93336108768861,Nigeria,Niger,Mashegu,MASHEGU,2147.3758760000,1344,383,370,75.700000000000003,115,140,384,147,none,mini-grid,intercon,13430
31825,7.025445873632468,9.937951077669211,Nigeria,Niger,Muya,KUCHI,2834.3439980000,1345,350,489,70.900000000000006,161,206,456,206,none,none,grid,8170
31826,4.629662535140876,9.923382837305043,Nigeria,Niger,Magama,NASSARAWA,1215.4051380000,1346,367,210,67.900000000000006,52,52,120,73,none,grid,grid,37430
31827,4.880859837205374,9.932387080713733,Nigeria,Niger,Mashegu,KULHO,1231.8403660000,1347,-,212,68.500000000000000,50,56,112,72,none,none,mini-grid,53360
31829,4.524576547188932,9.926905903005064,Nigeria,Niger,Borgu,RIVERINE,4453.2828580000,1349,367,768,67.500000000000000,302,358,832,361,none,grid,grid,43640
31832,5.387884387137436,9.965482360198141,Nigeria,Niger,Mashegu,SAHO-RAMI,6663.1334670000,1352,372,1149,64.500000000000000,435,538,1096,565,none,grid,grid,9180
31834,7.21432073618369,9.973943879361084,Nigeria,Niger,Muya,SARKIN PAWA,2359.8818560000,1354,359,407,77.799999999999997,121,144,424,166,none,none,grid,10450
31843,6.630755559362122,10.012042559340646,Nigeria,Niger,Shiroro,GURMANA,6019.3780160000,1363,454,1038,69.099999999999994,251,260,592,401,none,mini-grid,intercon,16100
31846,6.459974484474466,10.011134952516747,Nigeria,Niger,Rafi,KAKURI,4534.9503970000,1366,454,782,69.599999999999994,207,274,560,280,mini-grid,mini-grid,intercon,32590
31848,5.180947908083864,10.00860608435903,Nigeria,Niger,Mashegu,MAZAKUKA/LIKORO,1191.3852730000,1368,433,205,71.799999999999997,89,128,312,113,mini-grid,mini-grid,intercon,31910
31850,5.108400066157857,10.010885330036277,Nigeria,Niger,Mashegu,KULHO,3276.3095030000,1370,433,565,69.099999999999994,152,176,384,217,mini-grid,mini-grid,intercon,38250
31855,4.767387061003441,10.020199218016623,Nigeria,Niger,Magama,AUNA SOUTH,5058.5834410000,1375,367,872,85.500000000000000,229,248,944,306,none,grid,grid,23410
31862,6.678061028723853,10.052828566606946,Nigeria,Niger,Shiroro,ERANA,1532.1772080000,1382,454,264,61.299999999999997,81,82,168,118,none,none,grid,10260
31867,4.815775869317882,10.051751402834986,Nigeria,Niger,Magama,AUNA CENTRAL,10496.6807300000,1387,367,1810,67.700000000000003,423,436,1040,656,mini-grid,intercon,intercon,23520
31871,5.046681607218731,10.067330581465692,Nigeria,Niger,Mashegu,MAZAKUKA/LIKORO,1037.5558190000,1391,-,179,62.200000000000003,66,72,168,87,none,none,mini-grid,21840
31873,4.624458485907199,10.064562373945524,Nigeria,Niger,Magama,NASSARAWA,1604.5269410000,1393,313,277,86.099999999999994,67,88,296,100,mini-grid,mini-grid,intercon,20590
31874,5.160108055972151,10.073075693274363,Nigeria,Niger,Mashegu,MAZAKUKA/LIKORO,1518.0554290000,1394,433,262,66.400000000000006,88,120,232,116,none,mini-grid,intercon,28790
31876,4.718000480102161,10.075671044781528,Nigeria,Niger,Magama,AUNA SOUTH,1551.6832390000,1396,313,268,67.099999999999994,67,70,144,97,none,mini-grid,intercon,14870
31881,6.618257530029759,10.104155988797952,Nigeria,Niger,Shiroro,BASSA/KUKOKI,6355.6561180000,1401,454,1096,67.599999999999994,267,276,576,386,none,mini-grid,intercon,27410
31883,5.242251678913963,10.106474550971047,Nigeria,Niger,Mashegu,KABOJI,2690.7070150000,1403,433,464,64.099999999999994,191,210,456,225,none,mini-grid,intercon,18610
31885,4.700419940934135,10.10064257514461,Nigeria,Niger,Magama,AUNA SOUTH EAST,4539.7543700000,1405,313,783,73.200000000000003,188,204,504,273,none,mini-grid,intercon,11220
31887,4.622584422812759,10.115424604505339,Nigeria,Niger,Magama,AUNA SOUTH EAST,1080.8938970000,1407,313,186,69.599999999999994,68,96,216,88,mini-grid,mini-grid,intercon,22180
31893,5.93136117469933,10.131568731551743,Nigeria,Niger,Mashegu,KASANGA,2070.5123100000,1413,396,357,68.299999999999997,86,92,192,125,none,grid,grid,3690
31898,4.852942625095841,10.141297376897535,Nigeria,Niger,Magama,AUNA SOUTH EAST,2123.3560120000,1418,367,366,70.599999999999994,113,128,328,162,none,grid,grid,11730
31903,4.946386255996663,10.186520886451346,Nigeria,Niger,Mashegu,AUNA SOUTH EAST,2856.2740010000,1423,400,492,71.099999999999994,117,130,304,185,mini-grid,mini-grid,intercon,11480
31909,6.222959282827124,10.214382528093486,Nigeria,Niger,Rafi,KAGARA GARI,2447.1632410000,1429,435,422,62.700000000000003,169,186,392,206,none,grid,grid,4790
31926,6.61282339245807,10.271591665430115,Nigeria,Niger,Shiroro,ALLAWA,1673.8703330000,1446,327,289,66.299999999999997,86,92,208,119,none,none,grid,11020
31928,6.722595499093702,10.284923003171329,Nigeria,Niger,Shiroro,ALLAWA,1261.0706540000,1448,327,217,68.400000000000006,56,58,120,79,none,mini-grid,intercon,16680
31932,5.909411331356238,10.284389886606096,Nigeria,Niger,Mariga,BOBI,3939.2577600000,1452,384,679,65.099999999999994,208,226,480,303,none,none,grid,8740
31935,6.064351060343345,10.289923959206041,Nigeria,Niger,Rafi,INKWAI,1681.3905070000,1455,399,290,67.299999999999997,71,74,152,101,none,none,grid,21050
31937,6.933958800121164,10.307711631132955,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,1518.7230170000,1457,-,262,70.400000000000006,61,70,152,98,none,none,mini-grid,35290
31938,7.041698776569993,10.308649300906641,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,856.4605610000,1458,-,148,65.900000000000006,52,50,112,60,none,none,mini-grid,50000
31940,6.860433594696051,10.315991374381642,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,2221.5217020000,1460,-,383,73.500000000000000,97,100,256,138,none,mini-grid,mini-grid,31520
31941,6.656363312489805,10.321283772162994,Nigeria,Niger,Shiroro,ALLAWA,2733.4605670000,1461,327,471,67.700000000000003,166,190,464,211,none,none,grid,9550
31942,6.165880157406759,10.31575974644336,Nigeria,Niger,Rafi,KUSHIRKI SOUTH,2248.2593070000,1462,399,388,87.400000000000006,103,120,496,143,none,none,grid,8200
31945,6.888156379980416,10.340346367230675,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,3286.6853210000,1465,327,567,74.900000000000006,131,140,424,199,none,none,grid,35420
31946,6.922674075566133,10.33592283372494,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,2037.3203400000,1466,-,351,67.500000000000000,93,90,184,118,none,none,mini-grid,38680
31947,6.827446184571771,10.341306023680284,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,1940.4772710000,1467,327,335,69.299999999999997,100,120,272,145,none,mini-grid,intercon,29280
31950,6.770818738512818,10.350669190307968,Nigeria,Niger,Shiroro,ALLAWA,1819.1898720000,1470,327,314,70.599999999999994,94,140,232,129,none,none,grid,23340
31959,6.081918901293671,10.369961908270952,Nigeria,Niger,Rafi,KUSHIRKI SOUTH,1378.7402160000,1479,399,238,74.599999999999994,60,70,160,89,none,none,grid,19390
31961,5.984334199320977,10.373639423498746,Nigeria,Niger,Mariga,BOBI,2363.5546560000,1481,399,408,74.599999999999994,100,120,280,146,none,mini-grid,intercon,28950
31962,6.586976528365687,10.380004039134668,Nigeria,Niger,Shiroro,ALLAWA,1279.6204190000,1482,322,221,66.799999999999997,65,76,168,97,none,none,grid,3140
31964,6.20437007809842,10.38413173001473,Nigeria,Niger,Rafi,KUSHIRKI SOUTH,1000.9541830000,1484,399,173,64.799999999999997,51,56,120,70,none,none,grid,10280
31965,6.83471150042306,10.394978126907167,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,1898.3011110000,1485,-,327,70.200000000000003,79,106,184,127,none,mini-grid,mini-grid,32180
31973,5.08493472850932,10.408854403954098,Nigeria,Niger,Magama,NASKO,969.6152775000,1493,422,167,73.500000000000000,50,46,104,61,none,none,grid,7090
31977,6.911002080015682,10.447765125298387,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,2192.3165830000,1497,-,378,69.400000000000006,90,98,224,144,none,mini-grid,mini-grid,45890
31982,5.898159681906104,10.455416802430593,Nigeria,Niger,Mariga,IGWAMA,4222.6921600000,1502,384,728,72.900000000000006,188,178,512,273,mini-grid,mini-grid,intercon,27090
31984,6.923418743677566,10.472126074313811,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,4213.0842140000,1504,327,726,58.899999999999999,173,164,288,253,none,mini-grid,intercon,49130
31992,6.913638353834714,10.503297353656681,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,1487.7891040000,1512,-,257,70.200000000000003,69,64,152,90,none,none,mini-grid,53080
31995,6.434109969273225,10.525903177503343,Nigeria,Niger,Rafi,KUSHERKI NORTH,6413.3037920000,1515,450,1106,63.799999999999997,263,282,600,415,mini-grid,mini-grid,intercon,12990
31999,6.812204461723823,10.540696830729509,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,1278.2103250000,1519,-,220,74.099999999999994,56,62,152,82,none,mini-grid,mini-grid,40130
32002,6.615315586762458,10.549361145385053,Nigeria,Niger,Shiroro,GAYAM,1811.2656900000,1522,450,312,63.000000000000000,91,100,200,130,none,none,grid,41310
32006,6.462232345809764,10.57537716555618,Nigeria,Niger,Rafi,KUSHERKI NORTH,3261.8975840000,1526,450,562,74.200000000000003,155,158,368,193,none,mini-grid,intercon,19280
32012,4.346599368174206,10.578758060908934,Nigeria,Niger,Agwara,PAPIRI,2377.9665740000,1532,313,410,75.299999999999997,121,180,416,169,mini-grid,mini-grid,intercon,102620
32013,5.159500028282472,10.59832272791969,Nigeria,Niger,Magama,IBELU NORTH,2195.8734440000,1533,314,379,68.299999999999997,92,102,208,141,none,grid,grid,12980
32016,4.476686188750592,10.592708135210612,Nigeria,Niger,Agwara,DUGGA,2152.1798490000,1536,313,371,70.200000000000003,93,96,216,134,none,none,grid,91060
32018,4.49075666390285,10.60364727269336,Nigeria,Niger,Agwara,PAPIRI,1604.5269410000,1538,313,277,78.000000000000000,68,74,208,102,none,none,grid,93090
32019,5.714585756966049,10.629170047628778,Nigeria,Niger,Mariga,GALMA/WAMBA,1572.9655220000,1539,384,271,64.299999999999997,81,94,176,105,none,none,grid,33060
32021,4.51393232658244,10.623382375298293,Nigeria,Niger,Agwara,KOKOLI,5207.5066000000,1541,313,898,69.099999999999994,238,290,616,319,mini-grid,mini-grid,intercon,96520
32025,4.403327529614102,10.629761164514045,Nigeria,Niger,Agwara,PAPIRI,4890.4443900000,1545,313,843,72.299999999999997,219,300,624,308,mini-grid,mini-grid,intercon,99560
32027,5.992511402021004,10.663942825907723,Nigeria,Niger,Mariga,GALMA/WAMBA,2493.2619240000,1547,-,430,67.299999999999997,103,104,232,148,none,mini-grid,mini-grid,56950
32032,5.745170657358088,10.683012458557803,Nigeria,Niger,Mariga,BANGI,4674.2656100000,1552,384,806,62.700000000000003,298,360,736,427,mini-grid,mini-grid,intercon,40080
32038,4.816319220718505,10.694942705247136,Nigeria,Niger,Magama,IBELU WEST,2297.8610350000,1558,389,396,71.200000000000003,97,104,240,135,none,none,grid,5520
32039,4.466268331692817,10.690141443045222,Nigeria,Niger,Agwara,GALLAH,13033.1784100000,1559,313,2247,70.799999999999997,582,608,1312,833,mini-grid,mini-grid,intercon,111130
32042,5.231068552847085,10.708123421342671,Nigeria,Niger,Magama,IBELU NORTH,1553.2711960000,1562,-,268,62.200000000000003,68,60,128,92,mini-grid,mini-grid,mini-grid,18440
32044,4.576770374094819,10.707368226960542,Nigeria,Niger,Agwara,KASHINI,10073.9311200000,1564,313,1737,63.200000000000003,448,426,840,673,mini-grid,mini-grid,intercon,109610
32045,5.559755780107649,10.716870963775801,Nigeria,Niger,Mariga,GULBIN - BOKA,1008.6730590000,1565,-,174,64.500000000000000,52,54,120,74,none,none,mini-grid,22370
32049,4.692983155937986,10.717887746486248,Nigeria,Niger,Agwara,ROFIA,4160.2405120000,1569,313,717,68.000000000000000,173,190,376,240,none,mini-grid,intercon,123120
32053,5.961814322123685,10.753558618753317,Nigeria,Niger,Mariga,GALMA/WAMBA,1325.8965140000,1573,-,229,64.599999999999994,70,74,152,89,none,none,mini-grid,69970
32071,6.056168468915951,10.809885685177468,Nigeria,Niger,Mariga,KAKANGI,1181.7773280000,1591,-,204,66.299999999999997,59,62,160,87,none,none,mini-grid,76670
32072,5.83178406633456,10.830198065270968,Nigeria,Niger,Mariga,BANGI,12514.3493400000,1592,384,2158,58.000000000000000,808,764,1896,1066,mini-grid,mini-grid,intercon,60220
32078,4.703361296939267,10.836923171322026,Nigeria,Niger,Agwara,AGWATA,1032.8541680000,1598,-,178,64.200000000000003,69,86,168,85,none,mini-grid,mini-grid,143510
32082,5.642621788544022,10.857183784015131,Nigeria,Niger,Mariga,KAKIHUM,2741.1898630000,1602,384,473,66.500000000000000,164,188,392,195,mini-grid,mini-grid,intercon,39780
32092,4.428205985982553,10.874159787993468,Nigeria,Niger,Agwara,MAGO,3098.5625060000,1612,313,534,67.700000000000003,133,156,344,195,mini-grid,mini-grid,intercon,131470
32095,5.466335441462742,10.899027416744735,Nigeria,Niger,Mariga,MABURYA,1498.8395380000,1615,-,258,71.299999999999997,66,74,152,94,none,mini-grid,mini-grid,17640
32099,5.706823814276883,10.919870596243575,Nigeria,Niger,Mariga,KUMBASHI,1964.8249070000,1619,384,339,64.200000000000003,105,108,232,142,none,mini-grid,intercon,49700
32102,5.202160829918117,10.91567004096942,Nigeria,Niger,Rijau,GENU,1734.2342090000,1622,336,299,70.599999999999994,81,108,232,113,none,mini-grid,intercon,14170
32106,5.613124020681657,10.930863520574693,Nigeria,Niger,Mariga,MABURYA,1690.9984530000,1626,-,292,70.900000000000006,78,106,232,113,mini-grid,mini-grid,mini-grid,38230
32108,5.433473584657198,10.954596208975547,Nigeria,Niger,Mariga,WARARI,1199.7990830000,1628,-,207,70.099999999999994,57,56,112,75,none,mini-grid,mini-grid,18530
32113,5.997618896529934,11.002477362141894,Nigeria,Niger,Mariga,KONTOKORO,3819.1584380000,1633,384,658,75.299999999999997,175,186,448,234,mini-grid,mini-grid,intercon,92960
32114,5.959557024482102,11.033877008834272,Nigeria,Niger,Mariga,KONTOKORO,9497.4543810000,1634,384,1637,67.000000000000000,510,510,1256,661,mini-grid,mini-grid,intercon,87700
32119,5.332904036168206,11.034297418393805,Nigeria,Niger,Rijau,SHAMBO,1234.1921570000,1639,365,213,68.799999999999997,56,56,112,72,none,none,grid,10620
