,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m
1277,29,34034,2.989002311941222,6.657009296021827,Nigeria,Ogun,Ado-Odo/Ota,ALAPOTI,2070.547593,5410,615,345,62.7,149,202,376,183,mini-grid,mini-grid,intercon,6270
1438,190,34682,2.776287022455283,6.610977385543344,Nigeria,Ogun,Ipokia,AGOSASA,2070.547593,6058,662,345,66.7,135,180,384,169,none,grid,grid,3890
500,197,31893,5.93136117469933,10.131568731551743,Nigeria,Niger,Mashegu,KASANGA,2070.51231,1413,396,357,68.3,86,92,192,125,none,grid,grid,3690
863,159,38467,9.07829492036257,9.55040135041818,Nigeria,Plateau,Mangu,MANGU HALLE,2069.592348,3800,254,390,65.4,121,130,288,171,none,grid,grid,3890
282,282,10939,9.282030529146844,6.295026674267262,Nigeria,Cross River,Boki,BECHEVE,2067.290363,749,493,608,70.5,144,180,344,212,none,mini-grid,intercon,17220
1172,468,39572,9.604215208172578,8.740962505953117,Nigeria,Plateau,Shendam,KALONG,2063.870295,4905,288,389,67.7,95,94,224,143,none,none,grid,11130
1098,394,39228,8.651538594574822,9.55590764643598,Nigeria,Plateau,Riyom,SOPP,2063.870295,4561,180,389,69.7,108,142,272,151,none,mini-grid,intercon,8390
1266,18,34002,3.182636871282174,6.532521651238629,Nigeria,Ogun,Ado-Odo/Ota,AGBARA/EJILA AWORI,2062.276829,5378,647,344,48.9,133,122,216,171,none,grid,grid,6720
1885,377,41225,5.346247273476767,13.588008322016652,Nigeria,Sokoto,Gawabawa,ASARA  AREWA,2060.790965,7355,151,421,74.09999999999998,109,100,264,150,none,mini-grid,intercon,12370
1294,46,34082,3.03777650982362,6.748092663847679,Nigeria,Ogun,Egbado South,ILOBI/ERINJA,2057.766435,5458,616,343,63.9,108,130,256,144,none,grid,grid,11540
1803,295,41067,6.286567430852377,13.444111893653556,Nigeria,Sokoto,Sabon Birni,KURUWA,2057.31577,7197,64,420,84.9,103,110,456,159,none,mini-grid,intercon,14730
330,27,31355,5.879529287299919,8.900633777937252,Nigeria,Niger,Edati,MAMBE,2056.100392,875,391,355,67.0,83,96,184,127,none,none,grid,9530
871,167,38493,8.810488360849957,9.644701258720035,Nigeria,Plateau,Riyom,RIYOM,2055.42335,3826,226,388,57.5,154,148,320,201,none,mini-grid,intercon,5540
715,11,38200,9.951757512126658,8.52638762018164,Nigeria,Plateau,Langtang South,TIMBOL,2055.42335,3533,189,388,68.6,95,100,216,137,none,none,grid,35290
995,291,38835,9.695653761983882,9.340460495447308,Nigeria,Plateau,Kanke,AMPER CHIKA \A\,2055.42335,4168,310,388,68.6,92,104,208,134,none,grid,grid,2190
1622,114,40674,5.745969936820741,12.901061788643467,Nigeria,Sokoto,Rabah,TSAMIYA,2055.106546,6804,42,419,72.0,101,108,248,155,none,mini-grid,intercon,10760
1696,188,40815,4.818541495063794,13.12250707160705,Nigeria,Sokoto,Binji,SORO GABAS,2053.880429,6945,78,419,78.59999999999998,138,146,416,175,none,mini-grid,intercon,11030
1736,228,40902,6.65408898270021,13.274137904758296,Nigeria,Sokoto,Isa,YANFAKO,2053.840574,7032,74,419,73.4,98,102,256,147,none,none,grid,39190
1726,218,40880,6.47482716788861,13.2527835054493,Nigeria,Sokoto,Isa,TOZAI,2052.374965,7010,75,419,82.4,106,118,328,145,none,grid,grid,17290
961,257,38750,9.237247589849863,9.951329671906368,Nigeria,Plateau,Jos East,MAI GEMU,2049.792053,4083,244,387,66.2,97,100,208,139,none,mini-grid,intercon,32300
1177,473,39614,9.737582800541794,8.793928033144011,Nigeria,Plateau,Shendam,TALGWANG,2046.976405,4947,307,386,73.2,97,102,264,129,none,grid,grid,6670
647,344,32806,4.846634395333507,9.18242017978786,Nigeria,Niger,Mokwa,JA\AGI,2046.492446,2326,378,353,65.8,145,190,416,179,mini-grid,intercon,intercon,53590
605,302,32376,5.63210567948379,9.130626221923777,Nigeria,Niger,Edati,SAKPE,2046.492446,1896,380,353,70.6,95,104,200,128,none,none,grid,6170
769,65,38266,9.357897991084329,8.790150094611338,Nigeria,Plateau,Shendam,POESHIP,2044.160756,3599,253,386,74.0,99,154,304,154,none,mini-grid,intercon,15870
424,121,31623,5.243764093540236,9.47484270795274,Nigeria,Niger,Mokwa,BOKANI,2043.761446,1143,325,352,72.29999999999998,93,96,216,129,none,none,grid,17440
1117,413,39322,9.478604792101056,8.965138799099444,Nigeria,Plateau,Mikang,PANGSHOM,2041.345108,4655,283,385,73.29999999999998,92,98,272,133,none,none,grid,16160
31,31,10319,7.968374029123765,5.499126173493518,Nigeria,Cross River,Odukpani,ITO/IDERE/UKWA,2040.141291,129,506,600,59.2,228,276,600,314,none,mini-grid,intercon,12950
514,211,31946,6.922674075566133,10.33592283372494,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,2037.32034,1466,-,351,67.5,93,90,184,118,none,none,mini-grid,38680
1293,45,34080,3.299102026708295,6.748839283999313,Nigeria,Ogun,Ifo,OKE-ARO/IBARAGUN/ROBIYAN,2036.464505,5456,656,339,65.0,130,190,352,171,none,mini-grid,intercon,7220
921,217,38642,8.71691893634125,10.200671892146737,Nigeria,Plateau,Bassa,KASURU,2035.713811,3975,280,384,72.4,97,98,264,133,none,grid,grid,6830
1664,156,40746,4.972827201551961,13.022771903816944,Nigeria,Sokoto,Silame,KUBODU SOUTH,2032.989401,6876,95,415,72.4,109,142,304,155,none,grid,grid,20160
203,203,10749,8.208128891520612,5.080519396880292,Nigeria,Cross River,Odukpani,CREEK TOWN II,2030.538534,559,525,597,62.6,247,286,576,298,none,grid,grid,6630
1138,434,39397,9.362851380204413,8.768082267055958,Nigeria,Plateau,Shendam,POESHIP,2030.082514,4730,253,383,71.0,91,100,240,136,none,none,grid,17970
739,35,38231,9.75885439306422,8.66190009296479,Nigeria,Plateau,Langtang South,MABUDI,2027.266866,3564,292,383,69.8,91,112,216,138,none,none,grid,9560
215,215,10799,8.758190849283706,6.529615948151768,Nigeria,Cross River,Ogoja,NKUM IBORR,2025.944556,609,593,596,65.7,226,288,640,325,none,mini-grid,intercon,8620
1300,52,34098,3.278166959622355,6.778405218868667,Nigeria,Ogun,Ifo,OSOSUN,2019.422961,5474,655,337,60.0,136,158,312,165,none,mini-grid,intercon,11080
1826,318,41114,5.623399860421077,13.486264978375193,Nigeria,Sokoto,Goronyo,KWAKWAZO,2019.088618,7244,33,412,79.5,99,102,312,150,none,mini-grid,intercon,8470
1010,306,38889,9.809813048451852,8.893572310118131,Nigeria,Plateau,Langtang North,NYER,2018.81992,4222,197,381,69.3,98,100,240,145,none,none,grid,6260
323,20,31335,6.234010872363447,8.857835504628145,Nigeria,Niger,Katcha,GBAKOGI,2017.668609,855,432,348,75.2,84,110,232,118,none,grid,grid,2660
662,359,33147,6.848938323686087,10.294725448043634,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,2012.864636,2667,-,347,67.6,82,80,224,126,mini-grid,mini-grid,mini-grid,28590
1853,345,41166,6.415135425826687,13.543602068554772,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,2011.33821,7296,73,410,71.0,103,104,232,159,none,mini-grid,intercon,14640
1254,6,33983,2.745341545820118,6.467692548546136,Nigeria,Ogun,Ipokia,AGADA,2006.641803,5359,629,334,70.7,141,194,464,167,mini-grid,mini-grid,intercon,11850
470,167,31798,6.955758909931738,9.826289539429313,Nigeria,Niger,Muya,GUNI,2004.786954,1318,344,346,65.0,106,108,248,146,none,none,grid,9840
1200,496,39701,8.942616780173553,9.543343946508488,Nigeria,Plateau,Barikin Ladi,LOBIRING,2004.741678,5034,250,378,68.1,91,94,240,132,none,grid,grid,2880
611,308,32446,7.211950496474171,9.335432333065436,Nigeria,Niger,Gurara,DIKO,2003.25669,1966,352,345,69.0,83,96,192,135,none,none,grid,5100
1903,395,41256,4.85747624393965,13.613658565868548,Nigeria,Sokoto,Tangaza,SAKKWAI,2001.423825,7386,83,408,77.09999999999998,102,102,280,147,none,mini-grid,intercon,6240
1128,424,39355,9.285715049124796,8.873825211771479,Nigeria,Plateau,'Qua''an Pan',KWALLA MOEDA,1999.110381,4688,279,377,68.2,89,104,200,137,none,grid,grid,8410
1230,526,39814,9.112231499660563,9.665501626593707,Nigeria,Plateau,Barikin Ladi,KADUNU,1999.110381,5147,254,377,68.6,95,94,232,135,none,grid,grid,20220
1483,235,35025,2.859050674017734,6.486958724186126,Nigeria,Ogun,Ipokia,MAUNI II,1998.121031,6401,629,333,61.2,134,164,328,176,none,mini-grid,intercon,7330
1160,456,39510,9.762103555281788,8.760132199533142,Nigeria,Plateau,Langtang South,SABON GIDA,1993.479085,4843,186,376,70.1,93,98,224,134,none,grid,grid,2660
1788,280,41031,5.210015702590328,13.388959423945822,Nigeria,Sokoto,Gawabawa,GWADABAWA,1991.287054,7161,139,406,72.59999999999998,136,122,352,176,none,grid,grid,2510
1924,416,41293,5.298111064563505,13.666532508739298,Nigeria,Sokoto,Illela,G/ KATTA,1990.369235,7423,157,406,51.9,133,82,288,161,none,none,grid,2030
1650,142,40725,4.727839077110715,12.992256215205488,Nigeria,Sokoto,Silame,KATAMI NORTH,1987.811858,6855,35,406,59.2,97,80,168,149,none,grid,grid,4450
916,212,38632,8.76201718952147,10.270093362123308,Nigeria,Plateau,Bassa,JENGRE,1982.216491,3965,223,374,67.0,99,94,208,138,none,none,grid,5560
588,285,32277,4.342833880638127,10.295798019437475,Nigeria,Niger,Borgu,SHAGUNU,1979.236825,1797,313,341,71.2,87,90,208,129,none,none,grid,75450
1050,346,38981,9.045822800410033,9.45891278051489,Nigeria,Plateau,Mangu,KOMBUN,1976.585194,4314,252,373,73.9,86,106,256,130,none,grid,grid,9200
606,303,32379,6.031359368367794,8.819497455489213,Nigeria,Niger,Edati,BUSU/KUCHI,1974.432853,1899,403,340,65.0,93,114,232,124,none,none,grid,9700
1149,445,39447,9.958215949021575,8.545469647506525,Nigeria,Plateau,Langtang South,FAJUL,1973.769546,4780,189,372,68.5,86,94,216,129,none,none,grid,36110
1161,457,39515,9.56228361829936,8.496058125783113,Nigeria,Plateau,Shendam,SHIMANKAR,1970.953897,4848,292,372,69.5,98,96,216,132,none,none,grid,38560
1216,512,39755,9.482563732595072,8.922775989888843,Nigeria,Plateau,Shendam,SHENDAM CENTRAL (A),1970.953897,5088,283,372,72.59999999999998,87,100,240,131,none,none,grid,7620
1458,210,34816,3.727196177864603,7.21353538612631,Nigeria,Ogun,Odeda,ALAPAKO-ONI,1968.298329,6192,671,328,63.8,130,160,344,160,none,mini-grid,intercon,14380
1387,139,34408,2.787420193979591,6.548646008314512,Nigeria,Ogun,Ipokia,TUBE,1968.298329,5784,684,328,62.5,126,158,328,150,none,grid,grid,3910
851,147,38442,9.45505260227883,9.4864528205105,Nigeria,Plateau,Pankshin,TAPSHIN,1968.138249,3775,290,371,70.0,117,144,320,173,none,grid,grid,11140
1029,325,38919,9.21604851773316,9.292554772174675,Nigeria,Plateau,Mangu,AMPANG WEST,1968.138249,4252,272,371,80.2,105,120,288,139,none,mini-grid,intercon,6180
1834,326,41130,5.371731254491947,13.500366217038373,Nigeria,Sokoto,Gawabawa,DARNA/ SABON GARI,1965.423298,7260,166,401,79.5,98,100,296,146,none,none,grid,8090
553,250,32099,5.706823814276883,10.919870596243577,Nigeria,Niger,Mariga,KUMBASHI,1964.824907,1619,384,339,64.2,105,108,232,142,none,mini-grid,intercon,49700
1995,487,41601,5.334812949316126,13.386485122427764,Nigeria,Sokoto,Gawabawa,CHIMOLA AREWA,1963.485489,7731,147,401,74.7,100,102,264,138,none,mini-grid,intercon,6290
1499,251,35100,2.816193288904945,7.570288779993762,Nigeria,Ogun,Imeko-Afon,OKE AGBEDE/MORIWI/MATALE,1955.517171,6476,599,326,67.0,73,96,184,114,none,grid,grid,9250
625,322,32531,6.622070939272168,8.405320337903197,Nigeria,Niger,Lapai,EBBO/GBACINKU,1955.216961,2051,451,337,69.4,88,90,192,118,none,mini-grid,intercon,39390
451,148,31723,5.890075218601122,9.653275980778496,Nigeria,Niger,Wushishi,AKARE,1953.951672,1243,393,337,63.6,108,108,232,140,mini-grid,mini-grid,intercon,24970
561,258,32130,5.3837352482148,11.178034478991018,Nigeria,Niger,Rijau,T/MAGAJIYA,1952.510322,1650,366,337,68.2,85,84,192,137,none,grid,grid,15690
994,290,38830,9.553814746715776,9.346120516338903,Nigeria,Plateau,Kanke,AMPANG-EAST,1951.244358,4163,297,368,75.4,101,134,320,140,none,none,grid,4840
1573,65,40606,5.025548130638285,12.674837939035925,Nigeria,Sokoto,Yabo,YABO \A\,1948.092284,6736,113,398,69.9,99,96,232,140,none,grid,grid,2100
175,175,10650,9.198076986980064,6.481984343754565,Nigeria,Cross River,Obanliku,BEEBO/BUMAJI,1947.84692,460,488,573,68.9,141,178,360,198,mini-grid,mini-grid,intercon,7260
1337,89,34199,3.124886891735895,6.968478289287041,Nigeria,Ogun,Ewekoro,ELERE/ONIGBEDU,1946.996399,5575,639,324,60.4,130,156,320,160,none,none,grid,4410
1611,103,40661,5.821295202655968,12.8602598757068,Nigeria,Sokoto,Rabah,YAR TSAKUWA,1943.33022,6791,42,397,73.79999999999998,100,106,256,142,none,mini-grid,intercon,15840
1079,375,39132,9.357579472813471,9.28016170339556,Nigeria,Plateau,Pankshin,PANKSHIN  SOUTH (BELNING),1942.797413,4465,276,367,75.0,86,114,248,130,none,mini-grid,intercon,9590
1225,521,39798,9.345614079172822,8.651008635994016,Nigeria,Plateau,Shendam,KWANDE,1942.797413,5131,253,367,73.5,89,104,232,125,none,none,grid,37520
1248,0,33973,4.52233145463742,6.381583576492652,Nigeria,Ogun,Ogun waterside,MAKUN/IROKUN,1942.736013,5349,694,324,67.7,78,84,176,111,none,none,grid,56060
569,266,32155,3.840474597021421,11.002736926477873,Nigeria,Niger,Borgu,KAOJE/GWAMBA,1940.805042,1675,-,335,68.0,80,88,176,118,none,mini-grid,mini-grid,181440
515,212,31947,6.827446184571771,10.341306023680284,Nigeria,Niger,Shiroro,KWAKI/CHUKWUBA,1940.477271,1467,327,335,69.3,100,120,272,145,none,mini-grid,intercon,29280
1151,447,39458,9.591038548212396,8.419579075730375,Nigeria,Plateau,Shendam,AZARA,1939.981765,4791,292,366,70.2,85,94,224,125,none,none,grid,44380
1126,422,39347,9.061337491849349,8.89015860356658,Nigeria,Plateau,'Qua''an Pan',DOEMAK-GOECHIM,1937.166116,4680,253,366,70.8,85,100,216,126,none,none,grid,30070
8,8,10232,8.326607486254261,5.065910976943692,Nigeria,Cross River,Odukpani,ODUKPANI CENTRAL,1934.064984,42,540,569,60.7,228,280,544,285,none,grid,grid,4640
1201,497,39704,9.11417798965468,9.595537566544932,Nigeria,Plateau,Barikin Ladi,TAFAN,1931.534819,5037,254,364,72.7,87,94,256,123,none,grid,grid,10230
2002,494,41629,6.332698587958492,13.21706469313036,Nigeria,Sokoto,Isa,TURBA,1928.733534,7759,72,394,72.79999999999998,91,98,232,139,none,grid,grid,2100
1996,488,41603,5.234709605229092,13.430586153386162,Nigeria,Sokoto,Gawabawa,GIGANE,1928.733534,7733,141,394,69.2,90,98,216,138,none,grid,grid,2290
1672,164,40766,4.859778107815055,13.053515484579425,Nigeria,Sokoto,Silame,SILAME,1928.733534,6896,84,394,72.59999999999998,96,108,240,143,none,grid,grid,5020
1089,385,39179,9.012733915572545,8.61290505306391,Nigeria,Plateau,'Qua''an Pan',NAMU,1928.719171,4512,253,364,88.5,104,158,472,136,mini-grid,mini-grid,intercon,51610
393,90,31545,5.346023620723808,9.316994152854296,Nigeria,Niger,Mokwa,KUDU,1928.234872,1065,370,332,78.0,83,94,272,115,none,none,grid,5770
316,13,31321,6.498265610687331,8.788448797530153,Nigeria,Niger,Agaie,TAGAGI,1928.141915,841,447,332,64.8,107,110,224,142,none,grid,grid,20070
306,3,31306,6.687604203866266,8.55366834038151,Nigeria,Niger,Lapai,EVUTI/KPADA,1926.393124,826,453,332,64.8,104,112,224,140,none,none,grid,41560
467,164,31788,6.770415622809601,9.78915209766972,Nigeria,Niger,Shiroro,EGWA/GWADA,1921.589151,1308,337,331,64.9,100,114,232,138,none,grid,grid,6890
694,391,33817,7.037676578738187,9.440839297081748,Nigeria,Niger,Pailoro,CHIMBI,1921.589151,3337,349,331,72.59999999999998,89,124,264,129,none,grid,grid,5250
1135,431,39386,9.430405496249168,8.555275803667241,Nigeria,Plateau,Shendam,KWANDE,1920.272226,4719,253,362,74.09999999999998,100,92,264,128,none,none,grid,48870
1191,487,39664,8.867837828709762,9.10065926599176,Nigeria,Plateau,Bokkos,RICHA,1920.272226,4997,227,362,67.3,84,96,184,128,none,mini-grid,intercon,35380
1942,434,41320,5.528023790385274,13.70745036683345,Nigeria,Sokoto,Gada,KYADAWA/HOLAI,1919.456028,7450,29,392,73.5,122,122,344,158,none,none,grid,4120
1877,369,41215,5.427419136621607,13.589438380405385,Nigeria,Sokoto,Illela,DARNA/ SABON GARI,1918.307947,7345,151,391,80.2,119,138,416,176,none,mini-grid,intercon,22510
1450,202,34699,2.846613155114005,6.490874123383966,Nigeria,Ogun,Ipokia,MAUNI II,1917.173697,6075,629,320,61.3,128,154,296,155,none,mini-grid,intercon,6370
765,61,38260,9.682662420030614,8.768938021916767,Nigeria,Plateau,Shendam,YELWA,1914.640929,3593,306,361,73.4,86,106,224,130,none,grid,grid,1660
1012,308,38893,9.871451829793395,8.932895328131199,Nigeria,Plateau,Langtang North,NYER,1914.640929,4226,207,361,66.0,85,92,184,128,none,grid,grid,3220
413,110,31594,6.551582218983698,9.422949048932193,Nigeria,Niger,Pailoro,TUTUNGO JEDNA,1911.981205,1114,319,330,70.7,78,96,192,120,none,none,grid,9190
1063,359,39053,9.440997270303937,9.024081763661629,Nigeria,Plateau,Mikang,PIAPUNG \B\,1911.82528,4386,283,361,65.6,87,90,184,129,none,mini-grid,intercon,17200
661,358,33134,6.665852485236283,9.958040716808377,Nigeria,Niger,Shiroro,GUSSORO,1907.177232,2654,454,329,75.7,88,122,320,137,none,none,grid,5980
461,158,31769,6.502126722279105,9.728665387213232,Nigeria,Niger,Bosso,SHATA,1907.177232,1289,318,329,68.3,83,92,176,123,none,grid,grid,6140
1478,230,34983,4.550172083313559,6.315204487676515,Nigeria,Ogun,Ogun waterside,AHERI,1904.392539,6359,694,317,60.0,78,84,152,109,none,mini-grid,intercon,63120
714,10,38199,9.369941035638575,8.52674270591361,Nigeria,Plateau,Shendam,KWANDE,1903.378335,3532,253,359,72.0,90,102,216,133,none,none,grid,51020
672,369,33351,5.466653257025924,9.838622482220233,Nigeria,Niger,Mashegu,SAHO-RAMI,1902.373259,2871,374,328,69.7,75,96,184,120,none,none,grid,6310
615,312,32458,6.748272467702201,9.207730879946844,Nigeria,Niger,Lapai,LEFU,1902.373259,1978,334,328,70.1,85,122,248,122,none,mini-grid,intercon,18330
1732,224,40891,4.965193334838075,13.243411618243815,Nigeria,Sokoto,Tangaza,KWACCE-HURU,1902.279379,7021,108,388,68.5,89,90,200,130,none,none,grid,4610
1019,315,38904,9.731698014567312,9.234853267011234,Nigeria,Plateau,Langtang North,WAROH,1900.562687,4237,309,359,67.8,88,106,184,132,none,grid,grid,5440
1025,321,38914,9.690039706226235,8.709309910192996,Nigeria,Plateau,Langtang South,SABON GIDA,1900.562687,4247,308,359,68.6,94,92,200,131,none,none,grid,5630
1487,239,35030,3.050483082172952,7.437556104889108,Nigeria,Ogun,Imeko-Afon,IMALA - IDIEMI,1900.132153,6406,623,317,63.1,79,80,176,111,none,mini-grid,intercon,11120
521,218,31965,6.83471150042306,10.394978126907167,Nigeria,Niger,Shiroro,KUSHAKA/KUREBE,1898.301111,1485,-,327,70.2,79,106,184,127,none,mini-grid,mini-grid,32180
2038,530,41817,5.213810211571378,13.507740749421997,Nigeria,Sokoto,Gawabawa,GIGANE,1897.456774,7947,138,387,74.9,97,94,264,131,none,grid,grid,1970
94,94,10456,8.428962756058866,6.197986300598515,Nigeria,Cross River,Obubra,OSOPONG I,1897.313155,266,548,558,68.0,228,298,632,269,mini-grid,mini-grid,intercon,16730
1380,132,34386,3.067987863465814,6.578064933842618,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1895.871767,5762,630,316,58.8,129,144,272,156,none,grid,grid,3010
443,140,31698,7.134020003887876,9.610083979460356,Nigeria,Niger,Pailoro,KWAGANA,1892.765314,1218,356,326,70.0,107,114,280,134,none,none,grid,8290
1145,441,39440,9.721005547819429,8.945031526095718,Nigeria,Plateau,Mikang,DERTENG,1892.115741,4773,182,357,67.7,86,94,192,132,none,none,grid,10050
773,69,38272,9.483558945125033,8.819171655134458,Nigeria,Plateau,Shendam,POESHIP,1889.300093,3605,253,356,69.5,90,92,208,125,none,none,grid,4860
1619,111,40671,5.236517647073235,12.88744890294247,Nigeria,Sokoto,Bodinga,KWACCIYAR LALLE,1887.031187,6801,143,385,70.3,150,166,472,194,mini-grid,mini-grid,intercon,9680
690,387,33645,4.528834833892658,9.958087212761804,Nigeria,Niger,Borgu,KARABONDE,1883.157368,3165,367,325,63.2,80,78,152,121,none,grid,grid,40880
612,309,32448,7.234535285273893,9.344172111087484,Nigeria,Niger,Gurara,DIKO,1883.157368,1968,352,325,65.7,124,148,352,160,none,none,grid,3870
1292,44,34077,3.022098366376753,6.742849492963416,Nigeria,Ogun,Egbado South,ILOBI/ERINJA,1878.830223,5453,616,313,67.2,76,98,184,106,none,grid,grid,9560
444,141,31699,7.339305547179987,9.613133339635104,Nigeria,Niger,Pailoro,BISHINI,1877.688546,1219,356,324,70.2,86,96,192,116,mini-grid,mini-grid,intercon,28120
1663,155,40745,5.736108681432949,13.036818989329213,Nigeria,Sokoto,Rabah,KURYA,1876.952381,6875,40,383,71.3,95,100,224,140,none,mini-grid,intercon,7310
1679,171,40784,5.383420681395103,13.092969362280217,Nigeria,Sokoto,Rabah,GAWAKUKE,1876.605601,6914,6,383,51.9,122,112,192,163,mini-grid,intercon,intercon,8370
1926,418,41295,4.917356649222239,13.66731251652452,Nigeria,Sokoto,Tangaza,SAKKWAI,1876.605601,7425,86,383,69.1,103,96,200,132,none,mini-grid,intercon,6080
1698,190,40818,4.784594063883166,13.126825844524792,Nigeria,Sokoto,Binji,SORO YAMMA,1875.783556,6948,78,383,68.8,121,120,288,159,none,mini-grid,intercon,13140
253,253,10889,8.877590839703597,5.86583031728897,Nigeria,Cross River,Etung,AJASSOR,1874.343262,699,468,551,77.79999999999998,139,166,432,201,none,grid,grid,2210
473,170,31809,6.420070544036797,9.871124279750608,Nigeria,Niger,Rafi,MANTA,1873.549422,1329,454,323,74.7,76,96,216,112,none,mini-grid,intercon,24000
1818,310,41100,6.403518596348286,13.48538024736932,Nigeria,Sokoto,Sabon Birni,TARA,1873.130405,7230,73,382,71.9,98,96,224,134,none,mini-grid,intercon,7380
1156,452,39471,9.718084789951616,9.432987799162875,Nigeria,Plateau,Kanke,AMPER SERI,1872.406202,4804,311,353,70.9,86,94,216,123,none,mini-grid,intercon,9700
345,42,31390,6.725281045321753,8.990341227284857,Nigeria,Niger,Lapai,BIRNIN MAZA/TASHIBO,1872.287515,910,328,323,73.29999999999998,82,122,272,129,none,mini-grid,intercon,17120
1184,480,39642,8.677155970976381,9.863759046732724,Nigeria,Plateau,Bassa,ZOBWO,1869.590554,4975,258,353,64.1,148,158,344,172,none,grid,grid,1500
313,10,31315,6.41985079180845,8.698683193985957,Nigeria,Niger,Agaie,BARO,1868.745449,835,449,322,78.79999999999998,83,130,320,120,none,grid,grid,3990
1537,29,40483,4.630890867479257,12.224551787704018,Nigeria,Sokoto,Tambuwal,ROMON SARKI,1866.953989,6613,90,381,68.5,92,94,200,133,none,none,grid,11000
1479,231,34991,3.704781217479606,7.434294963740354,Nigeria,Ogun,Odeda,ERINWUSI/KOGUO/ODETOLA,1866.049065,6367,680,311,69.1,75,90,200,106,none,grid,grid,6620
1520,12,40448,4.571851467799381,12.070217373695757,Nigeria,Sokoto,Kebbe,JANDUTSI/BIRNIN MALAM,1865.741382,6578,90,381,73.0,99,96,256,150,none,mini-grid,intercon,28400
281,281,10938,7.970868583112985,5.821778563947915,Nigeria,Cross River,Abi,EBOM,1865.155305,748,539,549,68.3,126,154,296,197,none,grid,grid,4060
981,277,38799,9.867615364484177,9.430932854590592,Nigeria,Plateau,Kanam,GWAMLAR,1863.959257,4132,201,352,67.8,84,92,200,127,none,none,grid,11010
1472,224,34923,4.566618800153426,6.588493987710039,Nigeria,Ogun,Ogun waterside,AYEDE/LOMIRO,1861.788679,6299,694,310,65.8,76,88,168,116,none,mini-grid,intercon,53720
1290,42,34065,3.162180826227557,6.721980935128146,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO,1860.728698,5441,641,310,65.7,130,180,408,158,mini-grid,mini-grid,intercon,8810
1829,321,41120,5.120691605562923,13.492567136117836,Nigeria,Sokoto,Tangaza,SALEWA,1859.229623,7250,125,379,72.2,96,102,232,140,none,mini-grid,intercon,16860
705,1,38182,9.687314064469348,8.416802219868016,Nigeria,Plateau,Shendam,MOEKAT,1858.32796,3515,292,351,49.1,87,54,104,122,none,none,grid,39420
1398,150,34472,3.29359027486306,6.925414646239181,Nigeria,Ogun,Ewekoro,ITORI,1857.528293,5848,652,310,73.2,105,130,280,140,none,grid,grid,11760
328,25,31351,6.154230896231696,8.892600149584307,Nigeria,Niger,Katcha,GBAKOGI,1854.333531,871,420,320,80.7,85,124,360,127,none,none,grid,8020
1570,62,40593,4.935915498858963,12.627027229205355,Nigeria,Sokoto,Yabo,SANYINNAWAL,1854.224053,6723,96,378,64.1,139,160,376,199,none,grid,grid,3680
1278,30,34035,2.782917278924009,6.650762003909922,Nigeria,Ogun,Ipokia,IHUNBO/ ILASE,1853.267907,5411,662,309,42.9,128,100,152,153,mini-grid,intercon,intercon,7650
679,376,33457,6.216014036054802,8.899649983791692,Nigeria,Niger,Katcha,BAKEKO,1849.529558,2977,421,319,67.0,77,84,160,112,none,grid,grid,1220
1379,131,34368,2.998313485924144,6.591314037669581,Nigeria,Ogun,Ado-Odo/Ota,ERE,1849.007521,5744,619,308,60.4,87,112,200,124,none,grid,grid,4570
1922,414,41290,5.993724193915884,13.670346805201454,Nigeria,Sokoto,Gada,DUKAMAJE/ILAH,1845.378537,7420,56,377,68.5,122,114,288,162,none,mini-grid,intercon,20450
1287,39,34060,3.939041144870522,6.721925934415975,Nigeria,Ogun,Odogbolu,ISIWO,1844.747135,5436,687,307,58.6,123,146,272,148,none,grid,grid,8320
418,115,31610,6.100436017589758,9.459464229445722,Nigeria,Niger,Gbako,SAMMAJIKO,1844.725585,1130,415,318,70.2,78,90,184,115,none,none,grid,9030
342,39,31386,6.540463952594249,8.978429440900687,Nigeria,Niger,Agaie,TAGAGI,1844.725585,906,320,318,65.0,77,86,160,122,none,grid,grid,7720
560,257,32129,5.010050529687412,11.169650193264898,Nigeria,Niger,Rijau,USHE,1839.921612,1649,411,317,65.3,125,142,328,160,mini-grid,mini-grid,intercon,32540
1096,392,39223,8.766759917304322,9.62235944334692,Nigeria,Plateau,Riyom,RIYOM,1838.618421,4556,222,347,72.2,84,92,240,126,none,grid,grid,1780
1165,461,39523,9.399257878792438,8.887527336053482,Nigeria,Plateau,Shendam,PANGSHOM,1838.618421,4856,287,347,67.7,84,92,184,120,none,grid,grid,1940
235,235,10847,8.44778358948493,6.718051140953509,Nigeria,Cross River,Yala,OWO,1832.997455,657,547,539,74.9,168,204,544,224,none,mini-grid,intercon,11320
